Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
H3B_M_2_MKRN240023766-1A_22HGLTLT4_L1_2 - illumina_universal_adapter	2.90831537847e-05	2.90831537847e-05	5.19342031869e-05	9.55589338639e-05	9.76363019914e-05	0.000108023142629	0.000116332615139	0.000124642087649	0.000143338400796	0.000185924447409	0.000215007601194	0.000258632331871	0.000315759955376	0.000373926262946	0.000448711515535	0.000557773342228	0.000702150427087	0.000896384347006	0.00121318298645	0.00177822711712	0.00263618015377	0.00381300919798	0.00565355735893	0.00870521113819	0.0129586223792	0.0178404374788	0.0233890877473	0.0306152127787	0.0411516239213	0.0543179831132	0.0688896818434	0.084136525215	0.101246767797	0.122997850776	0.148603490315	0.175974892763	0.204210480351	0.234163012697	0.267558782715	0.306694320868	0.349478756138	0.395707467762	0.444728162151	0.497881780428	0.556773089474	0.621449868755	0.691346035456	0.766133365413	0.846408063279	0.93331164284	1.02672777148	1.12606647665	1.23063703345	1.34012783666	1.4556461235	1.57766241783	1.7063834178	1.83999142629	1.97797541073	2.12107595288	2.26949767348	2.4229372768	2.58077570712	2.74306178261	2.90939664858	3.079182023	3.25314498474	3.432254626	3.61406900057	3.79977947906	3.9892936186	4.18344340511	4.38212912492	4.58413863374
H3B_M_2_MKRN240023766-1A_22HGLTLT4_L1_2 - polya	0.00227264073146	0.00454320409479	0.005556959741	0.00745775157764	0.00877895770672	0.00990696859994	0.0113361978716	0.0146807605569	0.0203852134349	0.0246583596731	0.0281441833911	0.0350150784727	0.0430326807607	0.048137812934	0.0534870358622	0.0596246199948	0.0654194383864	0.0719600319358	0.0772116185621	0.0814328305971	0.0855584836983	0.0905472832564	0.094793423709	0.0989315410189	0.103599387201	0.108428229414	0.112590236457	0.116980753994	0.120908018439	0.124784387365	0.12994872453	0.135149415637	0.139570055013	0.143996926492	0.147815129111	0.152695905526	0.156613821815	0.161282706681	0.166571685934	0.171236416064	0.17590010751	0.179719348812	0.184258398171	0.188696695175	0.191885455251	0.195437754749	0.200243745912	0.20614243271	0.210499712357	0.214984750144	0.219304637166	0.223946516246	0.227561136788	0.231177834698	0.234843350759	0.238257505277	0.241858622926	0.245183450614	0.24930287161	0.252562262202	0.25562638019	0.258846300788	0.262090111119	0.265427403016	0.268380381809	0.271365559808	0.274476418579	0.277924849671	0.281281876565	0.285268346001	0.289225732284	0.293348269333	0.296996127765	0.300276292038
H3B_M_2_MKRN240023766-1A_22HGLTLT4_L1_2 - polyg	0.0578692439271	0.0588663806283	0.0593711810833	0.0597118694562	0.0600961825598	0.0606944645805	0.0612989787056	0.0619429628251	0.0628196121749	0.0637388475713	0.0648034987366	0.0654713725896	0.0659927919896	0.0666596271585	0.0674864196733	0.0680597732765	0.068508484792	0.0688148965908	0.0692147899553	0.0695887162183	0.0699865322147	0.0704186247852	0.0707842415756	0.0712101020418	0.0716598522414	0.0721719234848	0.0727795536621	0.0735481798693	0.0739989687529	0.0744258679031	0.0749192428334	0.0755175248541	0.0761054200342	0.0766122978573	0.077129562521	0.0776426724485	0.0781775947413	0.0786927820369	0.0793762361509	0.0801147405202	0.0809976219744	0.0817631321294	0.0826345880588	0.0833149261206	0.0837916821058	0.0843598422887	0.0849300798397	0.0856779323656	0.0867747827369	0.0875943044632	0.0882673717365	0.0888261837628	0.0893974599978	0.0900913009524	0.0908796621568	0.09171372546	0.0925072800847	0.09353869336	0.0947207158245	0.0961281327309	0.0980174990428	0.100690033139	0.104608988111	0.109663224765	0.115640851552	0.122253114302	0.130479492087	0.142171958592	0.15686310599	0.172490107729	0.188890929095	0.20741793674	0.230678227663	0.257347479684
H3B_M_3_MKRN240023767-1A_22HGLTLT4_L4_1 - illumina_universal_adapter	3.85754119649e-05	4.09863752127e-05	6.99179341864e-05	0.000113315272647	0.000122959125638	0.000132602978629	0.000139835868373	0.000161534537603	0.000183233206833	0.000229041508542	0.000273644328626	0.000335123891445	0.000383343156401	0.000438795311101	0.000544877694004	0.000652165558532	0.000770302757674	0.000905316699551	0.00116208428544	0.00164307145338	0.00243386739866	0.00354170501103	0.00507748859988	0.00771026046649	0.0113206779301	0.015625452809	0.0204799273085	0.0265977465498	0.0356171600598	0.0470800848215	0.0597364363909	0.0720709243667	0.0859978535676	0.104192187717	0.126430912715	0.149787119178	0.172275378872	0.195505009765	0.222131687873	0.252298865512	0.285649720119	0.320642440697	0.357610945657	0.398298361427	0.442950606258	0.492718915101	0.547690082633	0.606517585879	0.669894576774	0.738875851739	0.81434985073	0.896791533507	0.985483638504	1.07923153343	1.18050645562	1.28980024157	1.40692242518	1.53113645719	1.66003137435	1.79567939956	1.93951385048	2.09025691658	2.24747100805	2.40910198418	2.57624803874	2.75114292918	2.93211826893	3.11870633113	3.31000059358	3.50557311031	3.7071187885	3.9144688607	4.12522924041	4.339278174
H3B_M_3_MKRN240023767-1A_22HGLTLT4_L4_1 - polya	0.0018660855538	0.00399255513837	0.00506061185715	0.0068133821383	0.00799475412973	0.00909656433397	0.0104081283408	0.013776243998	0.0196927478081	0.0242542902729	0.0283589552023	0.035594255909	0.0445558063011	0.0500407476899	0.0559922104671	0.0621486051203	0.0683194655531	0.0753305466777	0.0813543383524	0.0861786758112	0.0911042737265	0.0971630243682	0.102383965281	0.107326439939	0.112825847108	0.11859528216	0.123529318446	0.128709272984	0.133156294695	0.137926385481	0.14375368365	0.150177695224	0.15571206136	0.161043906582	0.165611476455	0.17166540517	0.176556044119	0.182313424354	0.188988176106	0.194801008496	0.200124415347	0.204698012629	0.210387885893	0.216128389386	0.220026916958	0.224472733187	0.230752086966	0.238760101394	0.244259508562	0.249873436484	0.254698979425	0.260255044229	0.264704476903	0.268868210432	0.273171779829	0.277620007022	0.282356344322	0.286492351774	0.291650607642	0.295858943991	0.299814129199	0.303737971885	0.307616006269	0.311995521009	0.31557459595	0.319144027039	0.323076308096	0.327437740611	0.331670186593	0.336621099622	0.341484012493	0.346650706733	0.351138714819	0.355021571129
H3B_M_3_MKRN240023767-1A_22HGLTLT4_L4_1 - polyg	0.0	0.0	0.000361644487171	0.000433973384605	0.000520768061526	0.000650960076908	0.000744987643572	0.000899289291432	0.00127057763159	0.00158400285381	0.00188416777816	0.00210959284183	0.00241216872943	0.00280756670207	0.00339945817941	0.00371047243837	0.00396844550589	0.00419628153281	0.00453140542425	0.00487737865031	0.00516669424005	0.00558740732679	0.00592976410798	0.0063444497866	0.00675913546523	0.00709425935667	0.00761623289982	0.00830697387032	0.00877470074039	0.0092593043532	0.00970774351729	0.0101778813506	0.0106492246656	0.0110831980502	0.0116184318912	0.0120065969741	0.0124176662078	0.0128793656698	0.013548407971	0.0142475873129	0.0150118626625	0.0157773434936	0.0165163037291	0.0171901679569	0.0177651826915	0.0182835397897	0.0189128011974	0.0196806929918	0.0207354894128	0.021763765238	0.0227040409046	0.0235719876738	0.0245797703114	0.0257792245272	0.0272041038066	0.0288122162929	0.0307530417074	0.03326405993	0.0363500928872	0.0400870859213	0.0447474778793	0.0503011317206	0.0569264587256	0.0647813769869	0.0750002447128	0.0875517193809	0.101743854539	0.117157142582	0.133816898625	0.153145590982	0.176211276374	0.202017021497	0.228800412217	0.256085283292
H3B_M_3_MKRN240023767-1A_22HGLTLT4_L4_2 - illumina_universal_adapter	4.09863752127e-05	4.33973384605e-05	7.23288974342e-05	0.00012054816239	0.000130192015382	0.000139835868373	0.000147068758116	0.000166356464099	0.000190466096577	0.000241096324781	0.000285699144865	0.00034597322606	0.000394192491016	0.000459288498707	0.000567781844858	0.000693151933744	0.000822138467502	0.000980056560233	0.00125490637048	0.00177446895039	0.00262312801361	0.00379606163367	0.00539573574859	0.00809722006776	0.0117667061309	0.0161462208706	0.021112805161	0.0273005423365	0.0364935452004	0.0480372372309	0.0607719451058	0.0732812279171	0.0873287052804	0.105658053372	0.128063134834	0.151601369022	0.174277683849	0.197708630173	0.224576404607	0.25498467857	0.288441615559	0.323610336455	0.360803060998	0.40169299768	0.446498338678	0.496524620588	0.55171880222	0.610711456449	0.674222255804	0.743468736726	0.819222407454	0.901791871283	0.990510496876	1.08430781655	1.18560805385	1.29509833331	1.41221087307	1.53630676788	1.66512332873	1.80069299763	1.94450092796	2.09497637714	2.25178181033	2.41322232037	2.5800754429	2.75491126474	2.935459864	3.12186107654	3.31311676358	3.50849640325	3.70968043695	3.9166206454	4.12711581915	4.34057286126
H3B_M_3_MKRN240023767-1A_22HGLTLT4_L4_2 - polya	0.00238203168883	0.00496899525373	0.00620340843661	0.00818763118955	0.0096679626237	0.0108035263134	0.0126045158595	0.0165681394389	0.0230946169507	0.0283987360959	0.0324310721279	0.0400147570238	0.0486231013001	0.0542273853697	0.0602933689011	0.0668403396006	0.0733065430312	0.0804924189913	0.0864077173198	0.091288712415	0.096202255514	0.102324896682	0.107520522481	0.112247215928	0.117406677278	0.122955509193	0.127782257615	0.132987527267	0.137358603636	0.141856255574	0.14758349877	0.153567509551	0.158743847644	0.163566979621	0.168074275413	0.174417519718	0.179152651536	0.184527894097	0.191049549683	0.196714107833	0.201935048747	0.20628804289	0.211687395084	0.217063843127	0.220833384164	0.225149008378	0.230975101066	0.238511772179	0.244008768384	0.249519024887	0.254267417003	0.259402768721	0.263787105387	0.267988208847	0.27218449038	0.276333758129	0.280695190644	0.28496018463	0.290012358115	0.294220694464	0.297920317568	0.301965913898	0.305761975532	0.310022147591	0.313622921201	0.317098324723	0.320850989018	0.3252473805	0.329347223503	0.334153478738	0.338593267559	0.343557440886	0.347867037691	0.351774003634
H3B_M_3_MKRN240023767-1A_22HGLTLT4_L4_2 - polyg	0.0549000441158	0.0558186211132	0.0561344572987	0.0564912798594	0.0568360476038	0.0574074458935	0.0580391182644	0.0587045441208	0.0595049839191	0.0603102456439	0.0612396719759	0.0617773167802	0.0622004408302	0.0626705786635	0.0631612096844	0.0636217036647	0.0639773207438	0.0642473486276	0.0646162260045	0.0649212128553	0.0652430764489	0.0655986935279	0.0659109132685	0.0662677358292	0.0666920653608	0.0671176003741	0.0676034094685	0.0681253830116	0.068556945433	0.0689824804462	0.0693887277535	0.0698058243954	0.0702807841552	0.0706797985727	0.0711644021855	0.071621279721	0.0720781572564	0.0725157470859	0.0730099945517	0.0735404064662	0.0742178871389	0.074788079947	0.075464355138	0.0760453972807	0.0766336723132	0.0771520294114	0.0777704414845	0.0783936754841	0.0792363071392	0.079935486481	0.0805502821092	0.0810698446891	0.0816255717177	0.0821680384485	0.0828226149703	0.0834265612639	0.0841715489074	0.0849418516651	0.0859894151963	0.0873106230561	0.0889018587996	0.090910191185	0.0938551827922	0.0978923407507	0.103189227006	0.108881511234	0.115448975121	0.124776991927	0.137066877083	0.150318736574	0.163808075946	0.17862103414	0.197025122092	0.219425381628
H3B_T_1_MKRN240023762-1A_22HGLTLT4_L2_1 - illumina_universal_adapter	3.24139884975e-05	3.70445582829e-05	4.63056978536e-05	6.01974072097e-05	6.94585467804e-05	8.33502561365e-05	8.56655410292e-05	8.79808259219e-05	9.95572503853e-05	0.000133128881329	0.000163227584934	0.000203745070556	0.000245420198624	0.000288252969139	0.00041443599579	0.000507047391497	0.000598501144758	0.000707319534714	0.000934217454197	0.00128729840033	0.00172025667526	0.00238127051212	0.00336063602173	0.00491534982716	0.00689723369529	0.00933175575995	0.0119399241916	0.0151002880701	0.019589625477	0.0252227136209	0.0313778985081	0.0375631820988	0.0440992313509	0.0528313283236	0.0631355037385	0.0738575880765	0.0842451137475	0.0947877635063	0.106499632136	0.120214222198	0.134516894622	0.149722528155	0.165511613481	0.182469917677	0.201511978277	0.222484986477	0.245162044359	0.2692398496	0.295511387277	0.324792795315	0.356989147033	0.391529724704	0.428387902553	0.468389079644	0.511243845365	0.557712770804	0.60858652575	0.662927419824	0.720693777896	0.782386859147	0.848162945305	0.918715464198	0.993216701474	1.07122096479	1.15300145777	1.24043471882	1.3325981069	1.42844974381	1.52758676999	1.63097465923	1.73861572682	1.85113162675	1.96789838974	2.08813113422
H3B_T_1_MKRN240023762-1A_22HGLTLT4_L2_1 - polya	0.00186380433861	0.0038896786197	0.00494081796098	0.00670969561899	0.007939111897	0.00888143284832	0.0100390752947	0.013419391238	0.0187931674739	0.02308339038	0.0269128715925	0.0337140209648	0.0427748883923	0.0486742342988	0.054764591209	0.0610633237596	0.0672324003561	0.0738298046578	0.0793899613276	0.0841247189331	0.0886418397587	0.0942286222048	0.099001582011	0.103198035879	0.108644743589	0.114064825523	0.118901455664	0.124343532804	0.128630282783	0.13294944675	0.1385663279	0.145318856289	0.150615070481	0.155642711626	0.160089216262	0.16563895415	0.170495264212	0.175900296794	0.182032328832	0.187532288095	0.193274194629	0.197830675298	0.203107209568	0.208489089301	0.212323201083	0.216774336289	0.222952674026	0.230759814684	0.236537608133	0.241905596157	0.24707910025	0.253000441363	0.257756036532	0.262045101796	0.266439512522	0.270695006155	0.275423975548	0.279884371894	0.285438740352	0.289755589034	0.293524872839	0.297662286943	0.301967559201	0.306400172128	0.310465812399	0.313998937145	0.317991645943	0.322682413135	0.327088400286	0.332377668623	0.33768545924	0.343502612533	0.348514046683	0.352825107153
H3B_T_1_MKRN240023762-1A_22HGLTLT4_L2_1 - polyg	0.0	0.0	0.000287095326692	0.000344977449009	0.000426012420253	0.00061355049656	0.000801088572867	0.00107197690531	0.00158365486659	0.00200735200195	0.00246230548337	0.00273319381581	0.00311058525332	0.00379127901176	0.00470002833214	0.00519549929917	0.00560877765252	0.00588661183964	0.00634735353328	0.00681967165139	0.00718548666443	0.00767632706168	0.00809192069992	0.00859549516408	0.00904929100304	0.00954823489741	0.0103504811127	0.0114641331461	0.0120140133081	0.0125754698946	0.0130802020012	0.0138210931669	0.0144276978087	0.0150261989535	0.015618911886	0.0161606885509	0.0167476132712	0.0173032816454	0.0181911934018	0.0192353868884	0.0202923144419	0.0214082817602	0.0225693971338	0.0234434171808	0.0242097764803	0.0250039191985	0.0260099104844	0.027409500202	0.0292258412003	0.0308835851835	0.0321986670025	0.0334535514143	0.0350777237666	0.0370677111318	0.0393494243935	0.0419031836302	0.044667633792	0.0484068188937	0.0528845798762	0.057213004983	0.0614546069064	0.0670494928496	0.0748520029379	0.08532519415	0.0979620190942	0.10969588293	0.117123316866	0.124656096264	0.132765381601	0.14205893516	0.153085479462	0.167437930511	0.18306263061	0.198568093536
H3B_T_1_MKRN240023762-1A_22HGLTLT4_L2_2 - illumina_universal_adapter	3.47292733902e-05	3.93598431756e-05	5.0936267639e-05	6.71432618877e-05	7.64044014585e-05	8.79808259219e-05	9.26113957072e-05	9.49266805999e-05	0.000106503105063	0.000138917093561	0.000169015797166	0.000215321495019	0.000251208410856	0.000292883538924	0.000426012420253	0.000520939100853	0.000649437412397	0.00079066979085	0.00105461226862	0.00145515655505	0.00193905109762	0.00267646933594	0.00375886502327	0.00538766794527	0.00745753263932	0.00999971545149	0.0127190175579	0.0159986186084	0.0206338189636	0.026470652178	0.0327659118012	0.0391167382618	0.0458368526628	0.0546823985953	0.0651011806124	0.0760200641663	0.0865986008409	0.0973345768883	0.109233983594	0.123141899945	0.137683046713	0.152998656278	0.168925501055	0.186033141127	0.205231483457	0.22630520655	0.24913275795	0.273429357613	0.299862965233	0.329257822231	0.361471538585	0.39604221496	0.432961747859	0.472961767307	0.515703084068	0.562053929977	0.6129161085	0.667248899076	0.725056932277	0.78695491624	0.852786569236	0.923342561056	0.997818330198	1.07583416994	1.15739702614	1.24460801984	1.33646115974	1.43201644019	1.53071471988	1.63393243568	1.74146700016	1.85371779997	1.97033175416	2.09025193518
